Ticker,Name,RSI,Price
031430,신세계인터내셔날,9.722222222222229,12830
002700,신일전자,22.222222222222214,1470
019170,신풍제약,20.809248554913296,11530
019175,신풍제약우,28.48837209302326,19030
481850,신한글로벌액티브리츠,26.229508196721312,2445
404990,신한서부티엔디리츠,17.948717948717942,3520
112610,씨에스윈드,23.938223938223942,56400
308170,씨티알모빌리티,15.533980582524265,5370
002790,아모레G,8.943089430894318,23100
00279K,아모레G3우(전환),11.983471074380162,18560
002795,아모레G우,7.216494845360813,9200
090430,아모레퍼시픽,19.87041036717062,124300
090435,아모레퍼시픽우,17.766497461928935,34450
012170,아센디오,11.538461538461533,466
010780,아이에스동서,29.6875,21100
139990,아주스틸,29.824561403508767,5070
018250,애경산업,20.47872340425532,16720
161000,애경케미칼,28.064516129032256,10390
011090,에넥스,21.126760563380273,554
078520,에이블씨엔씨,27.647058823529406,7070
244920,에이플러스에셋,28.57142857142857,4145
450080,에코프로머티,22.727272727272734,106600
066970,엘앤에프,29.9163179916318,93600
006740,영풍제지,21.002386634844868,1249
012280,영화금속,22.058823529411754,764
011690,와이투솔루션,11.486486486486498,2585
014830,유니드,27.385892116182575,67600
446070,유니드비티플러스,25.0,4370
077500,유니퀘스트,24.725274725274716,4465
002920,유성기업,10.344827586206904,2045
457190,이수스페셜티케미컬,12.080536912751683,41000
005950,이수화학,15.02890173410404,7850
023810,인팩,9.473684210526315,7230
013360,일성건설,8.22784810126582,1227
003120,일성아이에스,25.80645161290323,15630
003200,일신방직,25.490196078431367,8100
081000,일진다이아,18.064516129032256,12320
020760,일진디스플,8.064516129032256,916
271940,일진하이솔루스,19.801980198019805,19920
317400,자이에스앤디,17.647058823529406,3995
033240,자화전자,26.158038147138967,15980
348950,제이알글로벌리츠,29.25170068027211,3295
025620,제이준코스메틱,19.354838709677423,5130
006220,제주은행,25.714285714285722,8210
004910,조광페인트,14.94252873563218,6130
004700,조광피혁,26.31578947368422,51100
001550,조비,16.260162601626007,10690
462520,조선내화,28.859060402684563,16470
044380,주연테크,26.470588235294116,354
013870,지엠비코리아,18.181818181818187,3825
051630,진양화학,28.125,2745
002780,진흥기업,4.545454545454547,779
029460,케이씨,20.689655172413794,19290
005070,코스모신소재,11.602209944751394,102500
005420,코스모화학,28.06122448979592,20800
138490,코오롱ENP,15.151515151515156,5740
003070,코오롱글로벌,27.81065088757397,9050
45014K,코오롱모빌리티그룹우,22.22222222222223,3885
120110,코오롱인더,11.965811965811966,32050
120115,코오롱인더우,25.0,21500
024720,콜마홀딩스,6.779661016949149,6890
031820,콤텍시스템,26.470588235294116,564
264900,크라운제과,26.785714285714278,8370
011280,태림포장,17.85714285714286,2125
055490,테이팩스,27.08333333333333,16830
214420,토니모리,19.88130563798218,7880
019180,티에이치엔,15.254237288135585,3190
034230,파라다이스,10.328638497652577,10360
005690,파미셀,29.92125984251969,5000
036580,팜스코,23.404255319148945,2165
004720,팜젠사이언스,29.25170068027211,4705
028670,팬오션,17.088607594936704,3495
090080,평화산업,27.941176470588232,999
022100,포스코DX,16.16766467065868,26000
058430,포스코스틸리온,22.85714285714286,37300
047050,포스코인터내셔널,21.379310344827587,50200
003670,포스코퓨처엠,27.65957446808511,219500
293480,하나제약,13.684210526315795,10870
019490,하이트론,29.567307692307693,3125
000140,하이트진로홀딩스,24.52830188679245,9130
036460,한국가스공사,20.61855670103094,40650
010040,한국내화,26.229508196721312,2190
010100,한국무브넥스,16.84210526315789,3615
123890,한국자산신탁,29.16666666666667,2935
006200,한국전자홀딩스,16.129032258064512,739
023350,한국종합기술,21.100917431192656,4360
104700,한국철강,27.34375,7820
161390,한국타이어앤테크놀로지,10.273972602739732,36550
168490,한국패러랠,6.666666666666657,149
123690,한국화장품,18.452380952380963,6630
053690,한미글로벌,25.773195876288668,14160
009240,한샘,19.354838709677423,51800
003680,한성기업,26.08695652173914,5070
069640,한세엠케이,17.6079734219269,1525
009180,한솔로지스틱스,20.28985507246378,2250
004710,한솔테크닉스,25.68807339449542,4365
001750,한양증권,25.38860103626942,12300
001755,한양증권우,1.6713091922005674,14360
014130,한익스프레스,16.52173913043478,3435
003300,한일홀딩스,25.0,13350
009460,한창제지,12.60504201680672,744
009830,한화솔루션,15.853658536585357,20500
009835,한화솔루션우,11.71662125340599,18890
143210,핸즈코퍼레이션,28.082191780821915,1968
000720,현대건설,28.767123287671225,29200
453340,현대그린푸드,27.173913043478265,11530
069960,현대백화점,23.18840579710144,46050
004560,현대비앤지스틸,17.365269461077844,12540
307950,현대오토에버,18.276762402088778,135400
011210,현대위아,26.92307692307692,47800
126560,현대퓨처넷,25.714285714285722,3895
001450,현대해상,22.764227642276424,30300
093240,형지엘리트,9.762532981530342,1375
008770,호텔신라,18.493150684931507,44250
008775,호텔신라우,26.760563380281695,37700
010660,화천기계,18.51851851851852,2750
000850,화천기공,11.111111111111114,27350
032560,황금에스티,18.0,5260
094280,효성ITX,19.79166666666667,12390
298000,효성화학,8.400000000000006,39700
093370,후성,23.92638036809815,5940
079980,휴비스,17.64705882352942,2740
005010,휴스틸,27.058823529411754,4000
000540,흥국화재,15.740740740740748,3375
000545,흥국화재우,29.23076923076924,5320
003280,흥아해운,14.705882352941188,1984
265520,AP시스템,27.23492723492724,17580
035760,CJ ENM,16.463414634146346,61800
065770,CS,26.993865030674854,1003
083660,CSA 코스믹,25.899280575539578,836
290120,DH오토리드,22.72727272727272,2735
025440,DH오토웨어,23.529411764705884,210
068790,DMS,27.450980392156865,5480
050120,ES큐브,21.84615384615384,1743
440290,HB인베스트먼트,21.89349112426035,1900
028300,HLB,21.50170648464163,69300
067630,HLB생명과학,23.11977715877437,9070
047920,HLB제약,19.54022988505747,20800
950170,JTC,8.588957055214735,3955
318000,KBG,23.448275862068968,5660
024840,KBI메탈,29.493087557603687,2780
024120,KB오토시스,19.23076923076924,3535
021320,KCC건설,21.66666666666667,4250
046440,KG모빌리언스,18.032786885245898,4385
151860,KG에코솔루션,18.33333333333333,5220
035600,KG이니시스,23.404255319148945,9250
060720,KH바텍,13.775510204081627,8920
122450,KX,22.388059701492523,3630
052900,KX하이텍,28.666666666666657,969
060370,LS마린솔루션,29.744525547445264,16200
417200,LS머트리얼즈,15.736040609137063,15860
078020,LS증권,19.327731092436963,4270
476080,M83,11.251758087201125,13200
086960,MDS테크,26.344086021505376,1073
091340,S&K폴리텍,18.085106382978722,2430
419530,SAMG엔터,26.50957290132547,13160
019550,SBI인베스트먼트,27.007299270073005,701
099220,SDN,9.97150997150996,1238
040610,SG&G,26.400000000000006,1558
049470,SGA,21.686746987951807,322
067160,SOOP,23.963133640552996,90700
289080,SV인베스트먼트,17.43589743589743,1595
032540,TJ미디어,14.285714285714292,5230
022220,TKG애강,28.742514970059872,998
048770,TPC,28.84615384615384,2595
246690,TS인베스트먼트,15.78947368421052,998
052220,iMBC,24.175824175824175,2470
078890,가온그룹,13.924050632911403,3630
399720,가온칩스,27.627627627627632,37050
198440,강동씨앤엘,24.621212121212125,1519
039240,경남스틸,22.72727272727272,2735
053950,경남제약,18.274111675126903,663
098460,고영,26.93877551020408,9800
366030,공구우먼,24.609375,4340
026910,광진실업,11.86440677966101,2165
043650,국순당,27.77777777777777,4860
060480,국일신동,16.438356164383563,1958
035080,그래디언트,16.326530612244895,10980
453450,그리드위즈,25.974025974025977,20250
114450,그린생명과학,28.723404255319153,2065
900070,글로벌에스엠,24.52830188679245,432
282720,금양그린파워,22.764227642276424,10630
049080,기가레인,11.235955056179776,694
407400,꿈비,17.15976331360946,5950
121600,나노신소재,27.72277227722772,81400
247660,나노씨엠에스,24.48979591836735,8080
091970,나노캠텍,10.975609756097569,647
405920,나라셀라,22.941176470588232,3810
137080,나래나노텍,7.236842105263165,3350
190510,나무가,19.19642857142857,12050
293580,나우IB,14.754098360655746,926
091590,남화토건,15.517241379310349,3970
168330,내츄럴엔도텍,27.705627705627705,1611
095660,네오위즈,28.767123287671225,20050
033640,네패스,21.09375,7660
330860,네패스아크,23.641304347826093,12630
217270,넵튠,20.77922077922078,5350
104620,노랑풍선,2.654867256637175,4725
285490,노바텍,16.931216931216923,11700
145170,노브랜드,7.744107744107737,13090
069140,누리플랜,22.79069767441861,1353
040160,누리플렉스,26.58227848101265,2540
332290,누보,27.462686567164184,1138
060260,뉴보텍,20.930232558139537,1054
012340,뉴인텍,12.7659574468085,529
270870,뉴트리,20.41666666666667,8720
144960,뉴파워프라즈마,13.855421686746993,4790
085670,뉴프렉스,29.241877256317693,5560
064260,다날,27.73109243697479,3110
032190,다우데이타,26.380368098159508,11000
323350,다원넥스뷰,13.924050632911403,6560
389260,대명에너지,12.290502793296085,12680
290670,대보마그네틱,29.147982062780272,16310
104040,대성파인텍,26.5625,970
020180,대신정보통신,22.58064516129032,886
048910,대원미디어,8.910891089108915,8060
120240,대정화금,7.092198581560282,13710
096350,대창솔루션,0.0,349
054670,대한뉴팜,29.310344827586206,7750
021040,대호특수강,9.830508474576277,1543
298540,더네이쳐홀딩스,16.666666666666657,9760
032860,더라미,0.0,2550
393890,더블유씨피,17.928286852589636,15770
224060,더코디,6.355932203389827,4310
317330,덕산테코피아,27.483443708609272,37700
090410,덕신이피씨,26.271186440677965,1400
194480,데브시스터즈,21.686746987951807,34550
263800,데이타솔루션,26.875,4340
261200,덴티스,9.090909090909093,6970
100130,동국S&C,23.60248447204968,2525
060380,동양에스텍,10.256410256410263,1464
228340,동양파일,29.411764705882362,2010
013120,동원개발,15.78947368421052,2540
109860,동일금속,22.222222222222214,8720
032960,동일기연,20.0,10950
030350,드래곤플라이,28.125,238
060570,드림어스컴퍼니,9.727626459143977,1745
016670,디모아,13.712374581939798,3910
187870,디바이스이엔지,20.83333333333333,13570
263690,디알젬,13.63636363636364,7310
092070,디엔에프,21.32352941176471,10040
104460,디와이피엔에프,5.804749340369398,10490
079810,디이엔티,27.272727272727266,7390
197140,디지캡,27.18446601941747,2700
105740,디케이락,17.74193548387096,7380
290550,디케이티,13.818181818181827,8360
066670,디티씨,16.07142857142857,3325
223310,딥마인드,29.032258064516128,2165
317120,라닉스,22.705314009661834,3465
462510,라메디텍,22.597402597402592,10580
042510,라온시큐어,27.46666666666667,1911
232680,라온테크,7.920792079207914,6100
418420,라온텍,7.7490774907749085,3425
171010,램테크놀러지,11.801242236024848,3720
217500,러셀,26.87747035573122,1805
443250,레뷰코퍼레이션,23.98753894080997,7730
228850,레이언스,22.85714285714286,6920
412350,레이저쎌,27.004219409282697,5180
199550,레이저옵텍,21.848739495798313,6950
281740,레이크머티리얼즈,13.991769547325106,14260
215100,로보로보,14.63414634146342,3260
090360,로보스타,29.411764705882362,20900
016100,리더스코스메틱,22.891566265060234,2805
012700,리드코프,11.666666666666671,4400
073570,리튬포어스,7.827788649706463,1678
277070,린드먼아시아,14.173228346456682,4010
193250,링크드,19.117647058823522,450
219420,링크제니시스,14.358974358974365,4395
098120,마이크로컨텍솔,24.68354430379746,5270
267980,매일유업,16.92307692307692,37650
133750,메가엠디,18.421052631578945,2005
041920,메디아나,20.320855614973254,4605
014100,메디앙스,29.729729729729726,2170
434480,모니터랩,17.8391959798995,3680
417970,모델솔루션,15.929203539823007,9560
080160,모두투어,26.11940298507463,10020
087260,모바일어플라이언스,20.14925373134328,2160
101330,모베이스,21.05263157894737,3120
012860,모베이스전자,21.596244131455393,1758
142760,모아라이프플러스,5.760368663594477,1266
118990,모트렉스,5.531914893617028,9890
006920,모헨즈,23.529411764705884,2530
095500,미래나노텍,26.941747572815544,10040
100790,미래에셋벤처투자,19.23076923076924,4790
206640,바디텍메드,13.43283582089552,13660
301300,바이브컴퍼니,23.66412213740459,4200
064550,바이오니아,25.0,24200
208710,바이오로그디바이스,25.641025641025635,460
323990,박셀바이오,24.914675767918084,12880
438700,버넥트,11.155378486055767,3500
382900,범한퓨얼셀,14.981273408239701,14530
177350,베셀,14.81481481481481,257
424760,벨로크,24.186046511627907,1021
225530,보광산업,14.04494382022473,3990
226340,본느,16.0,1645
100120,뷰웍스,19.67213114754098,25300
406820,뷰티스킨,16.907216494845358,14280
099390,브레인즈컴퍼니,22.448979591836732,6040
064480,브리지텍,23.97820163487738,5140
251630,브이원텍,8.602150537634415,4190
318410,비비씨,8.57142857142857,8520
419540,비스토스,21.79176755447942,1942
065170,비엘팜텍,5.076142131979694,238
086670,비엠티,9.917355371900825,8900
054220,비츠로시스,24.0,451
307870,비투엔,12.13017751479289,1008
357880,비트나인,20.0,2020
032850,비트컴퓨터,18.253968253968253,4900
093190,빅솔론,21.73913043478261,4505
072950,빛샘전자,29.239766081871338,3930
451250,삐아,11.748633879781423,11390
452430,사피엔반도체,5.973025048169561,11780
419120,산돌,26.973684210526315,6530
122350,삼기,24.74226804123711,1480
419050,삼기이브이,22.575250836120404,1962
053700,삼보모터스,20.491803278688522,4240
009620,삼보산업,3.3112582781456865,265
023600,삼보판지,20.454545454545453,9210
032280,삼일,23.728813559322035,1534
002290,삼일기업공사,17.948717948717942,2845
032750,삼진,24.285714285714292,4130
054090,삼진엘앤디,14.937759336099575,915
024950,삼천리자전거,21.66666666666667,4045
027580,상보,21.42857142857143,1214
091580,상신이디피,22.18844984802432,10080
089980,상아프론테크,28.235294117647058,21150
107600,새빗켐,23.48993288590603,22050
411080,샌즈랩,3.5885167464114858,7270
252990,샘씨엔에스,28.140703517587937,5610
100660,서암기계공업,23.60248447204968,3750
122690,서진오토모티브,29.411764705882362,2335
357550,석경에이티,27.559055118110237,45150
003100,선광,15.151515151515156,15450
171090,선익시스템,29.513888888888886,47400
045300,성우테크론,21.15384615384616,2690
015750,성우하이텍,20.0,6180
365340,성일하이텍,23.853211009174302,52300
340440,세림B&G,27.5,1297
036630,세종텔레콤,15.217391304347828,500
067770,세진티에스,27.41935483870968,2415
053450,세코닉스,21.09375,5250
252500,세화피앤씨,20.725388601036272,938
321370,센서뷰,15.686274509803908,2250
108860,셀바스AI,27.355623100303944,10130
208370,셀바스헬스케어,22.5563909774436,4310
068760,셀트리온제약,25.735294117647058,63100
060230,소니드,25.96964586846542,889
032680,소프트센,7.692307692307679,417
357780,솔브레인,25.252525252525245,196600
036830,솔브레인홀딩스,22.222222222222214,48600
298830,슈어소프트테크,25.991189427312776,4810
094840,슈프리마에이치큐,29.577464788732385,5830
192440,슈피겐코리아,0.0,21750
276040,스코넥,23.202614379084963,3095
060240,스타코링크,15.33742331288343,605
115570,스타플렉스,29.936305732484072,2980
352090,스톰테크,16.19718309859155,3360
415380,스튜디오삼익,13.513513513513516,8360
020710,시공테크,12.5,3540
033170,시그네틱스,23.611111111111114,949
025320,시노펙스,29.76190476190476,6540
429270,시지트로닉스,17.948717948717942,6970
215600,신라젠,16.666666666666657,2410
416180,신성에스티,22.307692307692307,25600
290560,신시웨이,16.988416988416986,6360
002800,신신제약,29.166666666666657,5920
138070,신진에스엠,23.404255319148945,2345
056700,신화인터텍,28.515625,1720
187270,신화콘텍,17.910447761194035,3320
243840,신흥에스이씨,11.587982832618025,7580
222800,심텍,16.17647058823529,16400
036710,심텍홀딩스,8.0,1614
356890,싸이버원,24.615384615384613,2990
010280,쌍용정보통신,29.508196721311478,600
208640,썸에이지,25.000000000000014,252
109670,씨싸이트,26.559356136820924,9540
066790,씨씨에스,14.419225634178915,1622
222080,씨아이에스,19.57831325301204,8060
352480,씨앤씨인터내셔널,10.30927835051547,72400
297090,씨에스베어링,24.888888888888886,5340
115530,씨엔플러스,20.634920634920633,443
096530,씨젠,27.77777777777777,23350
413630,씨피시스템,7.368421052631589,2610
123860,아나패스,16.21052631578948,18340
025980,아난티,24.84472049689441,4695
125210,아모그린텍,13.265306122448976,6220
357580,아모센스,23.76237623762377,6880
149950,아바텍,19.718309859154928,10880
036010,아비코전자,25.000000000000014,5200
159010,아스플로,4.3859649122806985,6440
227610,아우딘퓨쳐스,7.805907172995788,1350
054800,아이디스홀딩스,26.31578947368422,9080
469750,아이비젼웍스,13.513513513513516,1563
460470,아이빔테크놀로지,19.069767441860463,5030
461300,아이스크림미디어,11.663807890222984,13270
040910,아이씨디,20.15503875968993,5340
368600,아이씨에이치,22.97297297297297,3720
052860,아이앤씨,13.75,1641
464500,아이언디바이스,5.394990366088635,5580
038880,아이에이,13.95348837209302,205
101390,아이엠,21.597633136094686,3020
090150,아이윈,22.167487684729068,891
123010,아이윈플러스,24.0,730
059100,아이컴포넌트,25.316455696202524,4595
372800,아이티아이즈,29.411764705882362,5570
084850,아이티엠반도체,23.64425162689804,18120
114840,아이패밀리에스씨,23.80952380952381,20450
013310,아진산업,11.84210526315789,2775
260660,알리코제약,29.94011976047905,3815
361570,알비더블유,12.7659574468085,2270
131370,알서포트,7.8125,2870
061040,알에프텍,11.9402985074627,3005
347860,알체라,5.487804878048777,2280
123750,알톤,10.0,1601
900100,애머릿지,23.896103896103895,1205
205500,액션스퀘어,26.704545454545453,1084
129890,앱코,21.67300380228137,1162
102120,어보브반도체,25.48476454293629,9850
238120,얼라인드,27.77777777777777,2960
270660,에브리봇,25.62724014336918,15580
038680,에스넷,12.149532710280383,3675
121890,에스디시스템,25.909090909090907,1405
095910,에스에너지,6.711409395973149,1496
275630,에스에스알,22.66666666666667,3235
060540,에스에이티,19.42446043165468,1480
056190,에스에프에이,8.441558441558442,20200
080000,에스엔유,13.333333333333329,1705
246250,에스엘에스바이오,28.752260397830014,2850
464080,에스오에스랩,12.535612535612543,5620
306040,에스제이그룹,15.625,6040
096630,에스코넥,22.3463687150838,735
039440,에스티아이,29.318541996830433,19690
288620,에스퓨얼셀,15.853658536585357,10780
443670,에스피소프트,7.36434108527132,6440
317830,에스피시스템스,28.148148148148138,5240
058610,에스피지,28.57142857142857,21250
200710,에이디테크놀로지,13.05595408895266,15100
241840,에이스토리,20.0,6880
453860,에이에스텍,11.851851851851848,23400
312610,에이에프더블류,19.831223628691987,1647
357230,에이치피오,29.032258064516128,2960
355690,에이텀,13.846153846153854,6480
071670,에이테크솔루션,23.80952380952381,6210
200470,에이팩트,27.160493827160494,2785
262260,에이프로,29.357798165137623,7100
097780,에코볼트,21.818181818181827,877
448280,에코아이,24.14772727272728,19310
128540,에코캡,22.75132275132276,1288
086520,에코프로,23.611111111111114,76400
247540,에코프로비엠,25.11078286558346,156700
383310,에코프로에이치엔,24.84889537307211,42800
038110,에코플라스틱,13.20754716981132,2820
064850,에프앤가이드,5.162064825930372,11430
036810,에프에스티,25.540275049115905,17570
083500,에프엔에스테크,27.464788732394368,9700
373110,엑셀세라퓨틱스,24.022346368715077,6280
092870,엑시콘,23.819742489270382,11100
333620,엔시스,28.656716417910445,9970
101400,엔시트론,25.000000000000014,425
354200,엔젠바이오,15.311004784689004,2810
455900,엔젤로보틱스,21.764705882352942,23400
227950,엔투텍,18.253968253968253,424
291230,엔피,5.755395683453244,2095
048830,엔피케이,7.692307692307679,1166
096870,엘디티,27.18446601941747,2270
156100,엘앤케이바이오,26.92307692307692,6490
083310,엘오티베큠,23.58078602620087,9690
058970,엠로,27.414330218068542,45850
123040,엠에스오토텍,8.547008547008545,3060
347890,엠투아이,22.58064516129032,5630
033310,엠투엔,18.181818181818187,2035
259630,엠플러스,22.88557213930349,9590
900300,오가닉티코스메틱,16.0,73
045060,오공,24.0,2695
080520,오디텍,27.927927927927925,3450
010470,오리콤,26.36363636363636,6150
417860,오브젠,9.302325581395351,9690
052420,오성첨단소재,13.055555555555557,1744
368970,오에스피,19.827586206896555,3300
138080,오이솔루션,6.766917293233078,9890
080580,오킨스전자,20.869565217391298,5550
353590,오토앤,17.127071823204417,4910
049480,오픈베이스,25.490196078431367,2235
309930,오하임앤컴퍼니,29.23076923076924,2030
244460,올리패스,0.0,454
082210,옵트론텍,26.4957264957265,2170
109080,옵티시스,15.044247787610615,6830
432430,와이랩,25.766871165644176,5020
122990,와이솔,19.04761904761905,6090
067900,와이엔텍,17.460317460317455,6380
273640,와이엠텍,22.357723577235774,11200
251370,와이엠티,25.563909774436084,8220
019210,와이지-원,14.705882352941188,5110
082850,우리바이오,17.105263157894726,3710
215360,우리산업,26.277372262773724,11980
072470,우리산업홀딩스,24.59016393442623,3025
037400,우리엔터프라이즈,25.850340136054427,1325
103840,우양,26.881720430107535,3860
046940,우원개발,13.274336283185846,2270
065680,우주일렉트로,27.037037037037038,14420
074600,원익QnC,21.238938053097343,22600
104830,원익머트리얼즈,13.8888888888889,21500
014190,원익큐브,28.712871287128706,1547
217820,원익피앤이,20.754716981132077,2875
030530,원익홀딩스,21.568627450980387,2260
336570,원텍,16.04938271604938,5890
376980,원티드랩,25.80645161290323,4580
336060,웨이버스,18.25613079019074,1397
076080,웰크론한텍,25.746268656716424,1490
348350,위드텍,6.818181818181827,7910
123420,위메이드플레이,25.847457627118644,7520
065370,위세아이텍,22.58064516129032,4500
038620,위즈코프,23.214285714285722,601
299900,위지윅스튜디오,15.384615384615387,1270
136540,윈스,13.114754098360649,12310
335870,윙스풋,27.65957446808511,1158
036200,유니셈,22.82608695652175,6570
018000,유니슨,8.547008547008545,693
011320,유니크,20.42553191489361,3805
241690,유니테크노,23.33333333333333,3630
142210,유니트론텍,22.935779816513758,4815
048430,유라테크,15.686274509803908,6620
089850,유비벨록스,15.957446808510625,6700
049520,유아이엘,28.57142857142857,4955
446150,유안타제12호스팩,7.692307692307679,2050
340930,유일에너테크,22.4390243902439,2325
056080,유진로봇,27.819548872180448,5520
240600,유진테크놀로지,17.488789237668158,6460
